Month,Day,Hour,Beam Irradiance (W/m2),Diffuse Irradiance (W/m2),Ambient Temperature (C),Wind Speed (m/s),Albedo,Plane of Array Irradiance (kW/m2),Cell Temperature (C),DC Array Output (W),AC System Output (W)
10,8,16,0,30,11,8.7,0.18,27.79,11.285,87.777,68.813
10,8,17,0,3,9.3,6.2,0.18,2.854,9.332,5.269,0
10,8,18,0,0,10.5,6.7,0.18,0,10.5,0,0
10,8,19,0,0,9.2,6.7,0.18,0,9.2,0,0
10,8,20,0,0,9.7,7.7,0.18,0,9.7,0,0
10,8,21,0,0,9,6.2,0.18,0,9,0,0
10,8,22,0,0,8,5.1,0.18,0,8,0,0
10,8,23,0,0,7.8,5.1,0.18,0,7.8,0,0
10,9,0,0,0,8,5.1,0.18,0,8,0,0
10,9,1,0,0,9,5.7,0.18,0,9,0,0
10,9,2,0,0,9.9,5.1,0.18,0,9.9,0,0
10,9,3,0,0,9.7,4.6,0.18,0,9.7,0,0
10,9,4,0,0,9.7,5.1,0.18,0,9.7,0,0
10,9,5,0,0,9.8,5.7,0.18,0,9.8,0,0
10,9,6,0,4,9.9,6.2,0.18,3.805,9.942,7.105,0
10,9,7,0,41,10.3,6.7,0.18,38.332,10.776,124.939,104.657
10,9,8,0,101,11.5,6.7,0.18,97.542,12.719,334.971,307.247
10,9,9,0,87,11.9,7.7,0.18,81.373,12.821,276.55,250.897
10,9,10,0,109,10.9,7.7,0.18,102.627,12.06,351.166,322.868
10,9,11,0,120,10.7,6.7,0.18,113.319,12.112,388.022,358.419
10,9,12,0,118,10.7,6.7,0.18,111.357,12.088,381.233,351.87
10,9,13,0,104,11,7.7,0.18,97.758,12.105,334.171,306.476
10,9,14,0,80,11.5,6.2,0.18,74.626,12.483,253.413,228.58
10,9,15,0,87,12.5,6.7,0.18,83.606,13.545,284.155,258.232
10,9,16,0,28,12.9,5.7,0.18,25.934,13.257,80.532,61.824
10,9,17,0,1,13.1,4.6,0.18,0.951,13.113,0,0
10,9,18,0,0,14.1,4.6,0.18,0,14.1,0,0
10,9,19,0,0,15.4,5.7,0.18,0,15.4,0,0
10,9,20,0,0,16.5,5.7,0.18,0,16.5,0,0
10,9,21,0,0,16.6,6.2,0.18,0,16.6,0,0
10,9,22,0,0,17,7.7,0.18,0,17,0,0
10,9,23,0,0,17.3,6.7,0.18,0,17.3,0,0
10,10,0,0,0,17.7,7.2,0.18,0,17.7,0,0
10,10,1,0,0,17.5,5.1,0.18,0,17.5,0,0
10,10,2,0,0,16.9,6.7,0.18,0,16.9,0,0
10,10,3,0,0,16.8,6.7,0.18,0,16.8,0,0
10,10,4,0,0,15.7,8.7,0.18,0,15.7,0,0
10,10,5,0,0,14.2,3.6,0.18,0,14.2,0,0
10,10,6,0,4,14.4,5.7,0.18,3.805,14.445,6.933,0
10,10,7,0,39,13.9,6.7,0.18,36.387,14.352,116.263,96.289
10,10,8,0,99,13.6,6.7,0.18,95.647,14.795,325.437,298.051
10,10,9,98,172,14.1,7.7,0.18,239.137,16.811,836.258,790.772
10,10,10,340,207,14.5,8.7,0.18,480.376,19.48,1691.144,1615.365
10,10,11,129,229,14.9,8.7,0.18,350.188,18.522,1220.022,1160.937
10,10,12,22,202,15.4,8.7,0.18,215.915,17.63,741.456,699.329
10,10,13,20,179,15.2,8.7,0.18,189.82,17.162,652.522,613.546
10,10,14,11,138,14.5,8.7,0.18,140.957,15.959,484.117,451.109
10,10,15,0,85,14.2,5.7,0.18,81.731,15.339,275.385,249.772
10,10,16,0,26,13.6,5.7,0.18,24.077,13.931,73.832,55.362
10,10,17,0,2,13,5.7,0.18,1.903,13.022,3.368,0
10,10,18,0,0,12,2.6,0.18,0,12,0,0
10,10,19,0,0,11,3.6,0.18,0,11,0,0
10,10,20,0,0,10.1,2.6,0.18,0,10.1,0,0
10,10,21,0,0,9.2,1.5,0.18,0,9.2,0,0
10,10,22,0,0,7.8,1.5,0.18,0,7.8,0,0
10,10,23,0,0,7.1,0.5,0.18,0,7.1,0,0
10,11,0,0,0,7,1,0.18,0,7,0,0
10,11,1,0,0,6.3,0.5,0.18,0,6.3,0,0
10,11,2,0,0,5.8,0.5,0.18,0,5.8,0,0
10,11,3,0,0,4.7,0,0.18,0,4.7,0,0
10,11,4,0,0,5.1,0.5,0.18,0,5.1,0,0
10,11,5,0,0,4.1,0,0.18,0,4.1,0,0
10,11,6,0,6,1.9,0,0.18,5.708,2.097,11.317,0
10,11,7,171,45,3.7,0,0.18,103.207,7.828,332.957,305.305
10,11,8,117,128,7.8,0.5,0.18,193.251,14.571,676.451,636.628
10,11,9,92,172,9.4,2.6,0.18,235.642,14.529,830.84,785.545
10,11,10,73,229,10.7,2.1,0.18,295.158,17.75,1027.421,975.161
10,11,11,22,201,12.3,3.6,0.18,215.046,16.253,742.383,700.223
10,11,12,22,198,13.1,3.6,0.18,211.823,16.994,729.113,687.423
10,11,13,19,176,13.2,3.6,0.18,186.123,16.624,640.973,602.406
10,11,14,11,136,13.5,3.6,0.18,139.063,16.061,477.327,444.559
10,11,15,0,82,13,3.6,0.18,78.793,14.451,265.95,240.672
10,11,16,0,24,12.5,3.1,0.18,22.221,12.936,67.675,49.423
10,11,17,0,0,12.2,4.1,0.18,0,0,0,0
10,11,18,0,0,12.1,4.6,0.18,0,12.1,0,0
10,11,19,0,0,11.5,3.6,0.18,0,11.5,0,0
10,11,20,0,0,10.1,3.6,0.18,0,10.1,0,0
10,11,21,0,0,9.4,4.6,0.18,0,9.4,0,0
10,11,22,0,0,9.1,5.1,0.18,0,9.1,0,0
10,11,23,0,0,9.7,5.7,0.18,0,9.7,0,0
10,12,0,0,0,9.7,4.6,0.18,0,9.7,0,0
10,12,1,0,0,9.7,4.1,0.18,0,9.7,0,0
10,12,2,0,0,9.6,4.6,0.18,0,9.6,0,0
10,12,3,0,0,9.9,4.6,0.18,0,9.9,0,0
10,12,4,0,0,9.9,4.1,0.18,0,9.9,0,0
10,12,5,0,0,10,4.1,0.18,0,10,0,0
10,12,6,0,3,10,2.6,0.18,2.854,10.052,5.248,0
10,12,7,0,35,10.3,3.1,0.18,32.487,10.943,104.337,84.786
10,12,8,164,111,11.6,3.6,0.18,195.083,15.196,681.751,641.739
10,12,9,26,139,12.4,4.6,0.18,157.448,14.916,545.553,510.367
10,12,10,19,180,13.1,4.6,0.18,190.54,16.14,657.484,618.333
10,12,11,21,197,13.7,4.6,0.18,210.186,17.052,723.127,681.649
10,12,12,21,194,14.9,4.6,0.18,206.97,18.201,708.832,667.861
10,12,13,18,172,16.5,3.1,0.18,181.348,20.113,615.695,578.024
10,12,14,267,194,17.5,2.6,0.18,368.868,25.542,1268.56,1207.756
10,12,15,215,95,18.1,2.1,0.18,197.295,22.807,662.724,623.387
10,12,16,67,38,17.9,3.1,0.18,56.314,18.986,163.255,141.616
10,12,17,0,1,16.6,2.6,0.18,0.951,16.617,0,0
10,12,18,0,0,16,2.6,0.18,0,16,0,0
10,12,19,0,0,15,2.6,0.18,0,15,0,0
10,12,20,0,0,15,3.1,0.18,0,15,0,0
10,12,21,0,0,13.9,2.6,0.18,0,13.9,0,0
10,12,22,0,0,13.3,2.1,0.18,0,13.3,0,0
10,12,23,0,0,12.7,2.1,0.18,0,12.7,0,0
10,13,0,0,0,11.8,0.5,0.18,0,11.8,0,0
10,13,1,0,0,11.9,0,0.18,0,11.9,0,0
10,13,2,0,0,12.6,0.5,0.18,0,12.6,0,0
10,13,3,0,0,12.4,0.5,0.18,0,12.4,0,0
10,13,4,0,0,12.6,0.5,0.18,0,12.6,0,0
10,13,5,0,0,12.8,0.5,0.18,0,12.8,0,0
10,13,6,0,1,12.9,1.5,0.18,0.951,12.922,0,0
10,13,7,0,19,13,1.5,0.18,17.573,13.473,54.134,36.362
10,13,8,0,51,12.9,1.5,0.18,47.271,14.182,156.624,135.22
10,13,9,0,80,12.9,1.5,0.18,74.641,14.924,250.915,226.169
10,13,10,0,102,13,1.5,0.18,95.893,15.597,323.143,295.838
10,13,11,0,113,13.3,1.5,0.18,106.586,16.185,358.84,330.27
10,13,12,0,111,13.6,0,0.18,104.63,17.873,349.723,321.477
10,13,13,0,97,14,1.5,0.18,91.041,16.466,305.418,278.741
10,13,14,0,73,14.5,0.5,0.18,67.922,16.878,225.85,201.993
10,13,15,0,42,14.3,0.5,0.18,38.909,15.661,126.701,106.357
10,13,16,0,20,14.2,0.5,0.18,18.51,14.834,54.135,36.362
10,13,17,0,0,14.1,0.5,0.18,0,0,0,0
10,13,18,0,0,13.9,0.5,0.18,0,13.9,0,0
10,13,19,0,0,13.9,1,0.18,0,13.9,0,0
10,13,20,0,0,13.6,0.5,0.18,0,13.6,0,0
10,13,21,0,0,13.6,1.5,0.18,0,13.6,0,0
10,13,22,0,0,13.5,0.5,0.18,0,13.5,0,0
10,13,23,0,0,13.3,1.5,0.18,0,13.3,0,0
10,14,0,0,0,13,1.5,0.18,0,13,0,0
10,14,1,0,0,13.1,1.5,0.18,0,13.1,0,0
10,14,2,0,0,13,1,0.18,0,13,0,0
10,14,3,0,0,13.1,0.5,0.18,0,13.1,0,0
10,14,4,0,0,13.1,2.6,0.18,0,13.1,0,0
10,14,5,0,0,13.1,1.5,0.18,0,13.1,0,0
10,14,6,0,1,13.2,0.5,0.18,0.951,13.228,0,0
10,14,7,0,18,13.5,2.1,0.18,16.647,13.894,50.89,33.233
10,14,8,0,49,13.9,2.6,0.18,45.412,14.887,149.712,128.553
10,14,9,0,79,14,2.6,0.18,73.7,15.602,246.99,222.384
10,14,10,0,101,15.2,2.6,0.18,94.957,17.261,317.812,290.697
10,14,11,369,264,17.3,2.1,0.18,582.522,31.239,1961.231,1875.883
10,14,12,724,89,18.2,3.1,0.18,656.674,31.345,2232.349,2137.394
10,14,13,665,91,19.1,2.6,0.18,574.003,31.635,1952.357,1867.323
10,14,14,519,96,14.8,2.6,0.18,416.147,23.893,1455.568,1388.137
10,14,15,372,73,18.6,1.5,0.18,241.279,25.124,803.38,759.059
10,14,16,42,34,17.5,2.1,0.18,46.379,18.565,130.94,110.446
10,14,17,0,1,15.3,2.1,0.18,0.951,15.319,0,0
10,14,18,0,0,14.8,2.6,0.18,0,14.8,0,0
10,14,19,0,0,13.9,2.6,0.18,0,13.9,0,0
10,14,20,0,0,14.3,3.1,0.18,0,14.3,0,0
10,14,21,0,0,14.3,1.5,0.18,0,14.3,0,0
10,14,22,0,0,14.2,2.6,0.18,0,14.2,0,0
10,14,23,0,0,14.3,2.1,0.18,0,14.3,0,0
10,15,0,0,0,13.8,2.6,0.18,0,13.8,0,0
10,15,1,0,0,13.7,1.5,0.18,0,13.7,0,0
10,15,2,0,0,13.2,1.5,0.18,0,13.2,0,0
10,15,3,0,0,12.9,1.5,0.18,0,12.9,0,0
10,15,4,0,0,12.3,2.6,0.18,0,12.3,0,0
10,15,5,0,0,11.9,2.1,0.18,0,11.9,0,0
10,15,6,0,1,11.6,1.5,0.18,0.951,11.622,0,0
10,15,7,0,17,11.3,2.6,0.18,15.72,11.638,48.266,30.701
10,15,8,0,48,11.5,1.5,0.18,44.483,12.706,147.856,126.763
10,15,9,0,78,11.6,2.1,0.18,72.758,13.338,246.069,221.496
10,15,10,0,99,11.8,1.5,0.18,93.021,14.32,314.971,287.956
10,15,11,0,110,12.1,2.1,0.18,103.717,14.573,351.396,323.091
10,15,12,0,108,12.4,2.6,0.18,101.763,14.608,344.623,316.558
10,15,13,0,94,12.5,3.1,0.18,88.177,14.256,298.364,271.938
10,15,14,0,70,12.4,2.6,0.18,65.059,13.814,218.832,195.224
10,15,15,0,39,12.5,3.6,0.18,36.124,13.165,118.363,98.315
10,15,16,0,9,12.2,3.6,0.18,8.314,12.348,22.68,6.022
10,15,17,0,0,11.8,3.6,0.18,0,0,0,0
10,15,18,0,0,11.7,4.1,0.18,0,11.7,0,0
10,15,19,0,0,11.8,2.6,0.18,0,11.8,0,0
10,15,20,0,0,11.8,2.1,0.18,0,11.8,0,0
10,15,21,0,0,11.9,2.1,0.18,0,11.9,0,0
10,15,22,0,0,11.7,3.1,0.18,0,11.7,0,0
10,15,23,0,0,11.6,2.6,0.18,0,11.6,0,0
10,16,0,0,0,11.4,3.1,0.18,0,11.4,0,0
10,16,1,0,0,11.1,3.6,0.18,0,11.1,0,0
10,16,2,0,0,11,3.1,0.18,0,11,0,0
10,16,3,0,0,11,3.6,0.18,0,11,0,0
10,16,4,0,0,10.9,3.6,0.18,0,10.9,0,0
10,16,5,0,0,10.9,3.1,0.18,0,10.9,0,0
10,16,6,0,1,10.7,2.6,0.18,0.951,10.717,0,0
10,16,7,0,16,10.6,3.1,0.18,14.794,10.892,45.267,27.809
10,16,8,0,47,10.6,3.6,0.18,43.554,11.402,145.398,124.391
10,16,9,0,77,10.8,2.6,0.18,71.817,12.361,243.796,219.303
10,16,10,0,98,10.9,2.6,0.18,92.084,12.899,313.597,286.631
10,16,11,0,109,11.6,2.6,0.18,102.784,13.83,349.305,321.074
10,16,12,0,107,11.6,3.1,0.18,100.831,13.607,342.873,314.87
10,16,13,0,93,11.7,3.1,0.18,87.243,13.438,296.183,269.834
10,16,14,0,69,12,3.1,0.18,64.121,13.279,216.069,192.558
10,16,15,0,38,11.5,3.1,0.18,35.196,12.201,115.578,95.628
10,16,16,0,8,11.5,2.1,0.18,7.39,11.669,19.385,2.844
10,16,17,0,0,11.4,2.1,0.18,0,0,0,0
10,16,18,0,0,11.5,1.5,0.18,0,11.5,0,0
10,16,19,0,0,11.4,2.1,0.18,0,11.4,0,0
10,16,20,0,0,11.3,1.5,0.18,0,11.3,0,0
10,16,21,0,0,11.3,1.5,0.18,0,11.3,0,0
10,16,22,0,0,11.2,1.5,0.18,0,11.2,0,0
10,16,23,0,0,11,1.5,0.18,0,11,0,0
10,17,0,0,0,11,1.5,0.18,0,11,0,0
10,17,1,0,0,11,1.5,0.18,0,11,0,0
10,17,2,0,0,11,1.2,0.18,0,11,0,0
10,17,3,0,0,11.1,1,0.18,0,11.1,0,0
10,17,4,0,0,11.2,0.5,0.18,0,11.2,0,0
10,17,5,0,0,11.2,0,0.18,0,11.2,0,0
10,17,6,0,1,11.4,0.5,0.18,0.951,11.428,0,0
10,17,7,0,15,11.5,1,0.18,13.868,11.919,41.9,24.561
10,17,8,0,46,11.7,1.5,0.18,42.625,12.856,141.231,120.372
10,17,9,0,75,11.7,1.5,0.18,69.881,13.595,235.815,211.605
10,17,10,0,97,11.7,1.5,0.18,91.148,14.169,308.806,282.009
10,17,11,0,107,11.7,1.5,0.18,100.846,14.43,341.783,313.818
10,17,12,0,105,11.9,0,0.18,98.895,15.941,333.012,305.358
10,17,13,0,91,12.3,0,0.18,85.31,15.789,286.699,260.686
10,17,14,0,67,12.5,1,0.18,62.193,14.401,208.358,185.121
10,17,15,0,37,12.7,0.5,0.18,34.268,13.898,111.463,91.659
10,17,16,0,8,12.7,0,0.18,7.39,12.984,18.227,1.727
10,17,17,0,0,12.7,0,0.18,0,0,0,0
10,17,18,0,0,12.6,1,0.18,0,12.6,0,0
10,17,19,0,0,12.5,1,0.18,0,12.5,0,0
10,17,20,0,0,12.2,1.5,0.18,0,12.2,0,0
10,17,21,0,0,12,1,0.18,0,12,0,0
10,17,22,0,0,12.1,1,0.18,0,12.1,0,0
10,17,23,0,0,11.7,1,0.18,0,11.7,0,0
10,18,0,0,0,11.6,0.5,0.18,0,11.6,0,0
10,18,1,0,0,11.4,1,0.18,0,11.4,0,0
10,18,2,0,0,11.3,1.5,0.18,0,11.3,0,0
10,18,3,0,0,11.2,1.5,0.18,0,11.2,0,0
10,18,4,0,0,10.9,1,0.18,0,10.9,0,0
10,18,5,0,0,11,1.5,0.18,0,11,0,0
10,18,6,0,1,11,1.5,0.18,0.951,11.022,0,0
10,18,7,0,14,11.1,1.5,0.18,12.942,11.446,38.839,21.608
10,18,8,0,45,11.4,1.5,0.18,41.697,12.53,138.156,117.406
10,18,9,0,74,11.9,2.1,0.18,68.939,13.547,232.602,208.505
10,18,10,0,95,12.3,2.1,0.18,89.209,14.429,301.775,275.228
10,18,11,0,106,12.7,1.5,0.18,99.913,15.405,337.3,309.493
10,18,12,19,179,13.1,1.5,0.18,190.666,18.266,652.694,613.712
10,18,13,16,157,13.3,2.1,0.18,165.228,17.247,566.839,530.899
10,18,14,4,118,13.2,2.6,0.18,117.566,15.757,401.82,371.728
10,18,15,0,64,13.3,1.5,0.18,61.25,14.958,203.097,180.046
10,18,16,0,13,12.4,2.6,0.18,12.022,12.638,27.954,11.109
10,18,17,0,0,12,2.6,0.18,0,0,0,0
10,18,18,0,0,12.1,3.1,0.18,0,12.1,0,0
10,18,19,0,0,11.9,2.1,0.18,0,11.9,0,0
10,18,20,0,0,11.6,2.6,0.18,0,11.6,0,0
10,18,21,0,0,11.2,3.1,0.18,0,11.2,0,0
10,18,22,0,0,11.6,3.1,0.18,0,11.6,0,0
10,18,23,0,0,11.2,3.1,0.18,0,11.2,0,0
10,19,0,0,0,10.6,3.1,0.18,0,10.6,0,0
10,19,1,0,0,10.5,3.6,0.18,0,10.5,0,0
10,19,2,0,0,10.3,3.6,0.18,0,10.3,0,0
10,19,3,0,0,10,3.6,0.18,0,10,0,0
10,19,4,0,0,9.3,4.1,0.18,0,9.3,0,0
10,19,5,0,0,8.4,3.6,0.18,0,8.4,0,0
10,19,6,0,1,7.7,4.6,0.18,0.951,7.713,0,0
10,19,7,0,13,7.4,3.6,0.18,12.016,7.618,36.335,19.193
10,19,8,0,44,7.3,5.7,0.18,40.768,7.868,137.586,116.856
10,19,9,0,73,7.2,4.6,0.18,67.997,8.286,234.336,210.179
10,19,10,0,95,8,4.6,0.18,89.276,9.425,308.277,281.499
10,19,11,0,105,8.3,4.6,0.18,98.979,9.879,341.661,313.7
10,19,12,0,103,9,4.6,0.18,97.029,10.548,333.942,306.255
10,19,13,16,155,9.9,4.6,0.18,163.31,12.508,570.707,534.63
10,19,14,5,117,11.1,4.1,0.18,117.323,13.108,405.31,375.094
10,19,15,0,62,10.9,3.6,0.18,59.33,11.99,198.713,175.817
10,19,16,0,13,10.3,4.6,0.18,12.024,10.465,24.688,7.959
10,19,17,0,0,10.6,4.6,0.18,0,0,0,0
10,19,18,0,0,11.3,5.1,0.18,0,11.3,0,0
10,19,19,0,0,11.3,6.7,0.18,0,11.3,0,0
10,19,20,0,0,11.4,5.7,0.18,0,11.4,0,0
10,19,21,0,0,11.3,6.2,0.18,0,11.3,0,0
10,19,22,0,0,10.9,7.2,0.18,0,10.9,0,0
10,19,23,0,0,10.4,5.7,0.18,0,10.4,0,0
10,20,0,0,0,10,6.2,0.18,0,10,0,0
10,20,1,0,0,9.5,6.2,0.18,0,9.5,0,0
10,20,2,0,0,9.1,5.7,0.18,0,9.1,0,0
10,20,3,0,0,8.5,6.2,0.18,0,8.5,0,0
10,20,4,0,0,7.6,5.7,0.18,0,7.6,0,0
10,20,5,0,0,7,5.1,0.18,0,7,0,0
10,20,6,0,2,6.5,5.7,0.18,1.903,6.522,3.495,0
10,20,7,41,38,6.5,6.2,0.18,52.656,7.175,163.378,141.735
10,20,8,70,101,7.2,6.2,0.18,136.633,8.999,480.067,447.202
10,20,9,10,127,7.9,6.2,0.18,130.436,9.62,458.551,426.449
10,20,10,18,161,8.9,5.7,0.18,171.158,11.285,601.503,564.335
10,20,11,20,178,10.2,6.7,0.18,190.741,12.581,667.805,628.288
10,20,12,115,200,11.3,6.2,0.18,304.691,15.318,1075.52,1021.556
10,20,13,227,173,12.8,6.7,0.18,349.005,17.172,1235.847,1176.202
10,20,14,203,127,12.9,6.2,0.18,256.286,16.289,906.672,858.691
10,20,15,76,84,12.4,5.1,0.18,122.204,14.223,413.657,383.145
10,20,16,0,16,11.8,3.6,0.18,14.812,12.03,29.228,12.338
10,20,17,0,0,10.9,3.6,0.18,0,0,0,0
10,20,18,0,0,10.6,4.1,0.18,0,10.6,0,0
10,20,19,0,0,10.5,4.6,0.18,0,10.5,0,0
10,20,20,0,0,10.6,4.1,0.18,0,10.6,0,0
10,20,21,0,0,8.8,3.6,0.18,0,8.8,0,0
10,20,22,0,0,8.6,3.1,0.18,0,8.6,0,0
10,20,23,0,0,8.3,3.6,0.18,0,8.3,0,0
10,21,0,0,0,8.3,3.6,0.18,0,8.3,0,0
10,21,1,0,0,7.8,3.6,0.18,0,7.8,0,0
10,21,2,0,0,8.2,3.6,0.18,0,8.2,0,0
10,21,3,0,0,8.4,2.6,0.18,0,8.4,0,0
10,21,4,0,0,8.2,3.1,0.18,0,8.2,0,0
10,21,5,0,0,7.6,3.1,0.18,0,7.6,0,0
10,21,6,0,0,7.4,3.6,0.18,0,0,0,0
10,21,7,0,12,7.3,3.6,0.18,11.091,7.5,32.781,15.766
10,21,8,0,75,7.2,2.6,0.18,72.439,8.773,248.91,224.235
10,21,9,80,147,7.3,3.1,0.18,201.18,11.319,716.164,674.933
10,21,10,17,159,8.5,3.1,0.18,168.547,11.86,590.877,554.085
10,21,11,115,201,10.1,2.6,0.18,306.721,16.772,1076.885,1022.872
10,21,12,19,172,11,2.1,0.18,183.782,15.388,636.262,597.863
10,21,13,15,150,11.4,2.6,0.18,157.716,14.829,545.893,510.696
10,21,14,3,111,11.6,2.6,0.18,110.275,13.998,378.69,349.417
10,21,15,0,58,11.9,2.1,0.18,55.476,13.222,183.875,161.505
10,21,16,0,15,11.1,2.1,0.18,13.884,11.38,27.399,10.574
10,21,17,0,0,10.6,3.1,0.18,0,10.6,0,0
10,21,18,0,0,10.2,2.6,0.18,0,10.2,0,0
10,21,19,0,0,10.6,1.5,0.18,0,10.6,0,0
10,21,20,0,0,10.6,3.1,0.18,0,10.6,0,0
10,21,21,0,0,10.5,2.6,0.18,0,10.5,0,0
10,21,22,0,0,10.3,2.6,0.18,0,10.3,0,0
10,21,23,0,0,10.2,1.5,0.18,0,10.2,0,0
10,22,0,0,0,10,1.5,0.18,0,10,0,0
10,22,1,0,0,9.6,1,0.18,0,9.6,0,0
10,22,2,0,0,9.4,0.5,0.18,0,9.4,0,0
10,22,3,0,0,9.2,0.5,0.18,0,9.2,0,0
10,22,4,0,0,9.1,0,0.18,0,9.1,0,0
10,22,5,0,0,9.2,0,0.18,0,9.2,0,0
10,22,6,0,0,9.4,0,0.18,0,0,0,0
10,22,7,0,11,9.5,0,0.18,10.165,9.905,29.164,12.277
10,22,8,0,40,10,0.5,0.18,37.053,11.296,122.522,102.326
10,22,9,0,69,10.4,1.5,0.18,64.171,12.141,217.29,193.736
10,22,10,0,90,10.8,1,0.18,84.456,13.38,286.702,260.689
10,22,11,0,100,11.1,0.5,0.18,94.161,14.392,318.967,291.81
10,22,12,0,98,11.5,0,0.18,92.215,15.27,311.142,284.263
10,22,13,0,84,11.7,0,0.18,78.63,14.917,264.791,239.554
10,22,14,0,60,11.8,0,0.18,55.639,14.078,185.846,163.407
10,22,15,0,31,11.9,0,0.18,28.7,13.071,92.4,73.272
10,22,16,0,6,11.7,0.5,0.18,5.541,11.864,10.429,0
10,22,17,0,0,11.5,0.5,0.18,0,11.5,0,0
10,22,18,0,0,11.7,1,0.18,0,11.7,0,0
10,22,19,0,0,11.7,1,0.18,0,11.7,0,0
10,22,20,0,0,11.6,0.5,0.18,0,11.6,0,0
10,22,21,0,0,11.3,0.5,0.18,0,11.3,0,0
10,22,22,0,0,11.3,0.5,0.18,0,11.3,0,0
10,22,23,0,0,11.1,1,0.18,0,11.1,0,0
10,23,0,0,0,10.9,0.5,0.18,0,10.9,0,0
10,23,1,0,0,10.9,0.5,0.18,0,10.9,0,0
10,23,2,0,0,9.8,0.5,0.18,0,9.8,0,0
10,23,3,0,0,9.8,1,0.18,0,9.8,0,0
10,23,4,0,0,8.7,0.5,0.18,0,8.7,0,0
10,23,5,0,0,9.2,1,0.18,0,9.2,0,0
10,23,6,0,0,8.8,1.5,0.18,0,0,0,0
10,23,7,63,34,8.5,1.5,0.18,53.719,9.891,155.139,133.788
10,23,8,369,72,9.4,1.5,0.18,246.984,16.084,855.243,809.084
10,23,9,506,94,10.9,0.5,0.18,409.339,25.304,1424.257,1357.935
10,23,10,612,105,12.3,1.5,0.18,546.904,27.205,1893.206,1810.268
10,23,11,121,191,13.3,1.5,0.18,299.076,21.42,1032.221,979.791
10,23,12,18,167,14.4,2.6,0.18,178.102,18.27,609.475,572.024
10,23,13,14,145,14,2.6,0.18,152.123,17.307,521.044,486.727
10,23,14,0,59,13.8,3.6,0.18,54.71,14.808,182.039,159.734
10,23,15,0,53,13.2,3.6,0.18,50.52,14.127,165.667,143.943
10,23,16,0,9,12.6,2.6,0.18,8.319,12.753,15.904,0
10,23,17,0,0,11.8,1.5,0.18,0,11.8,0,0
10,23,18,0,0,11.2,1,0.18,0,11.2,0,0
10,23,19,0,0,10.5,0.5,0.18,0,10.5,0,0
10,23,20,0,0,10,1.5,0.18,0,10,0,0
10,23,21,0,0,10,2.6,0.18,0,10,0,0
10,23,22,0,0,9.8,2.1,0.18,0,9.8,0,0
10,23,23,0,0,9.5,1.5,0.18,0,9.5,0,0
10,24,0,0,0,9.6,2.6,0.18,0,9.6,0,0
10,24,1,0,0,9.6,2.6,0.18,0,9.6,0,0
10,24,2,0,0,9.6,2.6,0.18,0,9.6,0,0
10,24,3,0,0,9.7,3.1,0.18,0,9.7,0,0
10,24,4,0,0,10.1,4.1,0.18,0,10.1,0,0
10,24,5,0,0,9.9,3.6,0.18,0,9.9,0,0
10,24,6,0,0,10.1,4.1,0.18,0,0,0,0
10,24,7,0,9,10.1,4.6,0.18,8.315,10.228,22.57,5.916
10,24,8,0,38,10.4,4.6,0.18,35.196,10.961,116.119,96.15
10,24,9,0,66,10.8,4.6,0.18,61.284,11.779,207.483,184.277
10,24,10,0,87,11,4.6,0.18,81.573,12.302,277.933,252.23
10,24,11,0,97,9.8,3.1,0.18,91.281,11.618,312.557,285.628
10,24,12,0,95,10.6,3.1,0.18,89.336,12.38,304.844,278.188
10,24,13,0,81,10.5,3.1,0.18,75.752,12.01,257.932,232.938
10,24,14,0,58,10.2,3.1,0.18,53.78,11.273,181.489,159.204
10,24,15,0,28,8.6,1.5,0.18,25.917,9.3,84.198,65.361
10,24,16,0,5,8.8,0.5,0.18,4.617,8.936,8.744,0
10,24,17,0,0,9,2.1,0.18,0,9,0,0
10,24,18,0,0,8.8,1.5,0.18,0,8.8,0,0
10,24,19,0,0,8.4,3.1,0.18,0,8.4,0,0
10,24,20,0,0,8,3.6,0.18,0,8,0,0
10,24,21,0,0,7.3,3.6,0.18,0,7.3,0,0
10,24,22,0,0,5.9,2.6,0.18,0,5.9,0,0
10,24,23,0,0,4.7,2.6,0.18,0,4.7,0,0
10,25,0,0,0,4,3.6,0.18,0,4,0,0
10,25,1,0,0,3.3,3.1,0.18,0,3.3,0,0
10,25,2,0,0,2.8,3.1,0.18,0,2.8,0,0
10,25,3,0,0,2.4,3.1,0.18,0,2.4,0,0
10,25,4,0,0,2.2,3.1,0.18,0,2.2,0,0
10,25,5,0,0,2.1,3.1,0.18,0,2.1,0,0
10,25,6,0,0,1.8,2.6,0.18,0,0,0,0
10,25,7,38,31,1.4,2.6,0.18,43.921,2.298,124.242,103.985
10,25,8,239,96,2.7,3.6,0.18,213.169,6.615,760.123,717.334
10,25,9,548,85,4,2.6,0.18,419.693,13.174,1530.198,1460.122
10,25,10,622,92,5.6,3.6,0.18,534.309,15.49,1934.025,1849.64
10,25,11,668,92,5.8,5.1,0.18,597.36,14.791,2166.004,2073.399
10,25,12,662,91,6.5,4.1,0.18,585.666,16.568,2110.615,2019.973
10,25,13,605,90,7.5,5.1,0.18,503.814,15.087,1826.795,1746.21
10,25,14,486,82,7,4.1,0.18,359.333,13.179,1305.33,1243.222
10,25,15,242,64,6.5,4.1,0.18,169.111,9.363,576.346,540.07
